Quote_Id,Quote_Flag,PAR_SMOTE_RF_IG_15,AGG_SMOTE_RF_IG_15,PAR_SMOTE_RF_IG_21,AGG_SMOTE_RF_IG_21,PAR_EQ_RF_IG_15,AGG_EQ_RF_IG_15,PAR_AGG_RF_IG_21,AGG_EQ_RF_IG_21,PAR_SMOTE_DT_IG_15,AGG_SMOTE_DT_IG_15,PAR_SMOTE_DT_IG_21,AGG_SMOTE_DT_IG_21
1220,1,1,1,1,0,1,1,1,0,1,1,1,1
1225,0,0,0,0,0,0,0,0,0,0,0,0,0
1234,1,1,1,1,0,1,1,0,1,1,1,1,1
1235,1,1,1,1,0,1,1,1,1,1,1,1,1
1236,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,1,1,1,1,1,1,1,1,1,1,1,1,1
1239,1,0,0,1,1,0,0,1,1,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,0,0
1242,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,1,1,1,1,1,1,1,1,1,1,1,1,1
1249,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,0,0,0,0,0,0,1,1,1,0,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1,0,0,1,0,1,0,1,1,1,0,1,0
1271,0,1,1,1,0,1,1,1,0,1,1,1,0
1272,1,1,1,1,0,1,1,1,0,1,1,1,1
1279,0,0,0,0,0,0,0,0,0,0,0,0,0
1280,1,1,1,1,0,1,1,1,0,1,1,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0
1283,0,0,0,0,0,0,0,0,0,0,0,0,0
1287,0,0,0,0,0,0,0,0,0,0,0,0,0
1288,0,0,0,0,0,0,0,0,0,0,0,0,0
1289,0,0,0,0,0,0,0,0,0,0,0,0,0
1291,1,1,1,1,1,1,1,1,1,1,1,1,1
1293,1,1,1,1,0,1,1,1,1,1,1,1,1
1294,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,1,0,0,0,0
1298,1,1,1,1,0,1,1,1,1,1,1,1,1
1299,0,0,0,0,0,0,0,0,0,0,0,0,0
1300,0,0,0,0,0,0,0,0,0,1,0,0,0
1301,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0,0,0,0
1309,1,1,1,1,1,1,1,1,1,1,1,1,1
1310,0,0,0,0,0,0,0,0,0,0,0,0,0
1313,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,1,1,1,1,0,1,1,1,1,1,1,1,1
1319,0,0,0,0,0,0,0,0,0,0,0,0,0
1320,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,0,0,0,0,0
1326,1,1,1,1,1,1,1,1,1,1,1,1,1
1329,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,0,0,0,0,0,0,0,0,0,0,0,0,0
1333,1,1,1,1,1,1,1,1,1,1,1,1,1
1335,1,1,1,1,0,1,1,1,1,1,1,1,1
1336,0,0,0,0,0,0,0,0,0,0,0,0,0
1340,1,1,1,1,1,1,1,1,1,1,1,1,1
1341,1,0,0,1,0,0,1,1,1,1,1,0,1
1344,1,1,1,1,1,1,1,1,1,1,1,0,0
1346,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,1,1,1,1,1,1,1,1,1,1,1,0,1
1356,0,0,0,1,0,0,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,1,0,0,1,0,1,1,1,1,0,1,1,1
1363,1,0,0,1,0,0,0,0,0,0,0,0,1
1365,1,1,1,1,1,1,1,1,1,1,1,1,0
1366,1,1,1,1,1,1,1,1,1,1,1,1,1
1370,1,1,1,1,0,1,1,1,1,1,0,0,1
1372,1,1,1,1,1,1,1,1,1,1,1,1,1
1374,1,1,1,1,0,1,1,1,1,1,1,0,1
1375,1,1,1,1,0,1,1,1,1,1,1,1,1
1378,0,0,0,0,0,0,0,0,0,0,0,0,0
1380,1,1,1,1,0,1,1,1,1,1,1,1,1
1381,1,1,1,1,0,1,1,1,1,1,1,0,1
1386,1,1,1,1,1,1,1,1,1,1,1,0,1
1387,0,0,0,0,0,0,0,0,0,0,0,0,0
1393,1,1,1,1,1,1,1,1,1,1,1,1,1
1394,1,1,1,1,1,1,1,1,1,1,1,0,1
1395,0,0,0,0,0,0,0,0,0,0,0,0,0
1397,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0,0,0,0,0,0,0,0,0,0,0,0,0
1403,0,0,0,0,0,0,0,0,0,0,0,0,0
1404,1,1,1,1,1,1,1,1,1,1,1,1,1
1407,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,1,1,1,1,0,1,1,1,1,1,1,1,1
1413,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,0,0,0,0,0,0,0,1,0,0,0,0,0
1416,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,1,1,1,1,1,1,1,1,1,1,1,1,1
1420,0,0,0,0,0,0,0,0,0,0,0,0,0
1427,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0,0,0
1431,1,1,1,1,1,1,1,1,1,1,1,1,1
1435,1,1,1,1,1,1,1,1,1,1,1,0,1
1436,0,0,0,0,0,0,0,0,0,0,0,0,0
1437,0,0,0,0,0,0,0,0,0,0,0,0,0
1440,1,1,1,1,1,1,1,1,1,1,1,1,1
1444,0,0,0,0,0,0,0,0,0,0,0,0,0
1448,0,0,0,0,0,0,0,0,0,0,0,0,0
1450,0,0,0,0,0,0,0,0,0,0,0,0,0
1452,1,1,1,1,0,1,1,0,1,1,0,1,1
1462,0,0,0,0,0,0,0,0,0,0,0,0,0
1465,1,1,1,1,1,1,1,1,1,1,1,1,1
1468,1,1,1,1,0,1,1,1,1,1,1,0,0
1469,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,1,1,1,1,1,1,1,1,0,1,1,0,0
1475,1,1,1,1,1,1,1,1,1,1,1,1,1
1476,1,1,1,1,1,1,1,1,1,1,1,1,1
1477,0,0,0,0,0,0,0,0,0,0,0,0,0
1480,0,0,0,0,0,0,0,0,0,0,0,0,0
1482,0,0,0,0,0,0,0,0,0,0,0,0,0
1483,1,1,1,1,1,1,1,1,1,1,1,1,1
1487,1,0,0,0,0,0,0,0,0,0,1,1,1
1489,0,1,1,0,0,0,0,0,0,0,1,0,1
1490,1,1,1,1,0,1,1,1,1,1,1,0,0
1495,1,0,0,0,0,0,0,0,0,0,0,0,0
1497,0,0,0,0,0,0,0,0,0,0,0,0,0
1500,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,0,0,0,0,0,0,0,0,0,0,0,0,0
1502,0,0,0,0,0,0,0,0,0,0,0,0,0
1503,0,0,0,0,0,0,0,0,0,0,0,0,0
1504,1,1,1,1,1,1,1,1,1,,,0,1
1505,0,0,0,0,0,0,0,0,0,0,1,0,0
1507,1,1,1,1,1,1,1,0,1,1,1,1,1
1508,1,1,1,1,1,1,1,1,1,1,1,1,1
1510,0,0,0,0,0,0,0,0,0,0,0,0,0
1511,0,0,0,0,0,0,0,0,0,0,0,0,0
1513,0,0,0,0,0,0,0,0,0,0,0,0,0
1515,0,0,0,0,0,0,0,0,0,0,0,0,0
1517,1,0,0,0,0,0,0,1,0,0,0,0,0
1519,0,0,0,0,0,0,0,0,0,0,0,0,0
1525,1,1,1,1,1,1,1,1,1,1,1,1,1
1529,1,0,1,0,0,1,1,1,1,0,1,0,0
1537,0,0,0,0,0,0,0,0,0,0,0,0,0
1538,0,0,0,0,0,0,0,0,0,0,0,0,0
1539,0,0,0,0,0,0,0,0,0,0,0,0,0
1542,0,0,0,0,0,0,0,0,0,0,0,0,0
1548,0,0,0,0,0,0,0,0,0,1,0,0,0
1549,0,0,0,0,0,0,0,0,0,0,0,0,0
1551,1,1,1,1,0,1,1,1,1,1,1,1,1
1552,1,1,1,1,1,1,1,1,1,1,1,1,1
1554,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,1,1,1,1,1,1,1,1,1,1,1,1,1
1559,0,0,0,0,0,0,0,0,0,0,0,0,0
1560,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,0,0,0,1,0,0,0,0,0,0,0,0,0
1568,0,0,0,0,0,0,0,0,0,0,0,0,0
1576,1,1,1,1,1,1,1,1,1,1,1,1,0
1579,0,0,0,0,0,0,0,0,0,0,0,0,0
1580,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,0,0,0,0,0,0,0,0,0,0,0,0,0
1582,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,0,0,0,0,0,0,0,0,0,0,0,0,0
1586,0,0,0,0,0,0,0,0,0,0,0,0,0
1587,0,0,0,0,0,0,0,0,0,0,0,0,0
1588,1,0,0,1,0,0,0,0,0,0,0,0,0
1589,1,1,1,1,1,1,1,1,1,1,1,1,1
1591,0,0,0,0,0,0,0,0,0,0,0,0,0
1592,1,1,1,1,0,1,1,1,1,1,1,1,1
1593,0,0,0,0,0,0,0,0,0,0,0,0,0
1595,0,0,0,0,0,0,0,0,0,0,0,0,0
1596,0,0,0,0,0,0,0,1,1,0,0,1,1
1600,0,0,0,0,0,0,0,0,0,0,0,0,0
1604,0,0,0,0,0,0,0,0,0,0,0,0,0
1605,0,0,0,0,0,0,0,0,0,0,0,0,0
1606,0,0,0,0,0,0,0,0,0,0,0,0,0
1608,1,1,1,1,0,1,1,1,1,1,1,0,0
1609,1,1,1,1,1,1,1,1,0,1,1,1,1
1611,1,1,1,1,1,1,1,1,1,1,1,1,1
1612,0,0,0,0,0,0,0,0,0,0,0,0,0
1613,0,0,0,0,0,0,0,0,0,0,0,0,0
1618,0,0,0,0,0,0,0,0,0,0,0,0,0
1621,1,1,1,1,0,1,1,0,0,1,1,1,1
1622,0,0,0,0,0,0,0,0,0,0,0,0,0
1623,0,0,0,0,0,0,0,0,0,0,0,0,0
1625,1,1,1,1,0,1,1,1,1,0,1,0,1
1630,0,0,0,0,0,0,0,0,0,0,0,0,0
1631,1,1,1,1,0,1,1,1,1,1,1,1,1
1633,0,0,0,0,0,0,0,0,0,0,0,0,0
1634,1,1,1,1,0,1,1,1,1,0,1,0,0
1636,0,0,0,0,0,0,0,0,0,0,0,0,0
1637,1,0,0,0,0,0,0,0,0,0,0,0,0
1640,1,1,1,1,1,1,1,1,1,1,1,0,1
1646,0,0,0,0,0,0,0,0,0,0,0,0,0
1647,0,0,0,0,0,0,0,0,0,0,0,0,0
1652,0,0,0,0,0,0,0,0,0,0,0,0,0
1654,1,0,1,1,1,1,1,1,1,0,0,1,1
1659,0,0,0,0,0,0,0,0,0,0,0,0,0
1660,0,0,0,0,0,0,0,0,0,0,0,0,0
1662,1,1,1,1,0,1,1,1,1,1,1,1,1
1664,0,0,0,0,0,0,0,0,0,0,0,0,0
1665,1,1,1,1,1,1,1,1,0,1,1,1,0
1666,0,0,0,0,0,0,0,0,0,0,0,0,0
1667,1,1,1,1,1,1,1,1,1,0,1,0,1
1668,0,0,0,0,0,0,0,0,0,0,0,0,0
1672,0,0,0,0,0,0,0,0,0,0,0,0,0
1673,0,0,0,0,0,0,0,0,0,1,0,1,0
1674,1,1,1,1,1,1,1,1,1,1,1,1,1
1676,0,0,0,0,0,0,0,0,0,0,0,0,0
1677,0,0,0,0,0,0,0,0,0,0,0,0,0
1678,0,0,0,0,0,0,0,0,0,0,0,0,0
1679,0,0,0,0,0,0,0,0,0,0,0,0,0
1680,1,0,0,0,0,0,0,0,0,0,0,0,1
1681,0,0,0,0,0,0,0,0,0,0,0,0,0
1682,0,0,0,0,0,0,0,0,0,0,0,0,0
1683,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,1,1,1,1,0,1,1,1,0,1,1,1,1
1685,1,1,1,1,1,1,1,1,1,1,1,1,1
1686,0,0,0,0,0,0,0,0,0,0,0,0,0
1687,1,0,0,1,0,0,0,0,0,0,0,0,0
1688,0,0,0,0,0,0,0,0,0,0,0,0,0
1691,1,1,1,1,1,1,1,1,1,1,1,1,1
1696,0,0,0,0,0,0,0,0,0,1,0,0,0
1698,0,1,0,0,0,0,0,1,1,1,0,0,1
1699,0,0,0,0,0,0,0,0,0,0,0,0,0
1701,1,1,1,1,1,1,1,1,1,1,1,1,1
1702,1,1,1,1,0,1,1,1,0,1,1,1,0
1703,1,1,1,1,1,1,1,1,1,1,1,1,1
1706,1,1,1,1,0,1,1,1,1,1,0,0,0
1707,1,1,1,1,0,1,1,0,0,1,0,1,1
1709,1,0,0,1,0,0,0,0,0,0,0,1,1
1714,0,0,0,0,0,0,0,0,0,0,0,0,0
1715,0,0,0,0,0,0,0,0,0,0,0,0,0
1718,1,1,1,1,1,1,1,1,1,1,1,1,1
1721,0,0,0,0,0,0,0,0,0,1,0,0,0
1724,1,1,0,1,0,0,0,1,1,1,0,0,0
1727,0,0,0,0,0,0,0,0,0,0,0,0,0
1728,0,0,0,0,0,0,0,0,0,0,0,0,0
1731,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,1,0,0,1,0,0,1,1,1,0,0,1,0
1739,1,1,1,1,1,1,1,1,1,1,1,0,1
1743,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,0,0,0,0,0,0,0,0,0,0,0,0,0
1758,0,0,0,0,0,0,0,0,0,0,0,0,0
1759,1,0,0,1,0,0,0,0,0,0,0,0,0
1760,1,1,1,1,0,1,1,1,1,1,1,0,0
1762,1,1,1,1,1,1,1,1,1,1,1,1,1
1766,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,0,0,0,0,0,0,0,0,0,1,0,0,1
1773,0,0,0,0,0,0,0,0,0,0,0,0,0
1774,1,1,1,1,1,1,1,1,1,1,1,0,1
1781,0,0,0,0,0,0,0,0,0,0,0,0,0
1785,0,0,0,0,0,0,0,0,0,0,0,0,0
1788,1,1,1,1,0,1,1,1,1,1,1,1,1
1795,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,0,0,0,0,0,0,0,0,0,0,0,0,0
1799,0,0,0,0,0,1,1,0,0,1,1,0,0
1800,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,0,0,0,0,0,0,0,0,0,0,0,0,0
1811,1,1,1,1,0,1,1,1,0,1,1,1,1
1812,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,1,1,1,1,1,1,1,1,1,1,1,0,1
1823,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,1,0,0,1,0,0,0,0,0,1,0,0,1
1832,1,1,1,1,1,1,1,1,0,1,1,0,0
1834,1,0,0,1,0,1,1,1,1,0,1,1,1
1836,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,0,0,0,0,0,0,0,0,0,0,0,0,0
1839,1,0,0,1,0,1,0,1,0,1,1,1,1
1843,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,0,0,0,0,0,0,0,0,0,0,0,0,0
1851,1,1,1,1,1,1,1,1,1,1,1,1,1
1855,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,0,0,0,0,0,0,0,0,0,0,0,0,0
1857,1,1,1,1,1,1,0,0,0,0,1,1,1
1859,0,0,0,1,0,0,0,0,0,0,1,0,0
1860,1,1,1,1,1,1,1,1,1,1,1,1,1
1862,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,0,0,0,0,0,0,0,1,0,1,0,0,0
1869,0,0,0,0,0,0,0,0,0,0,0,0,0
1876,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,0,0,0,0,0,0,0,1,0,0,0,0,0
1885,0,0,0,0,0,0,0,0,0,0,0,0,0
1889,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,0,0,0,0,0,0,0,0,0,0,0,0,1
1902,1,1,1,1,0,1,1,1,1,1,1,1,1
1907,1,0,0,1,0,1,0,0,0,0,0,0,1
1909,1,1,1,1,0,1,1,1,1,1,1,0,0
1911,1,1,1,1,1,1,1,1,1,1,1,1,1
1915,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,1,1,1,1,1,1,1,1,1,1,1,1,1
1925,1,1,1,1,0,1,1,1,1,1,1,0,0
1933,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,1,1,1,1,1,1,1,1,1,1,1,0,1
1945,1,1,1,1,0,1,1,1,1,1,1,0,0
1947,0,0,0,0,0,0,0,0,0,0,0,0,0
1948,0,0,0,0,0,0,0,0,0,0,1,0,0
1950,0,0,0,0,0,0,0,0,0,0,0,0,0
1953,0,0,0,0,0,0,0,0,0,0,0,0,0
1954,0,0,0,0,0,0,0,0,0,0,0,0,0
1957,0,0,0,0,0,0,0,0,0,0,0,0,0
1961,0,0,0,0,0,0,0,0,0,0,0,0,0
1962,1,1,1,1,0,1,1,1,1,1,1,0,0
1964,1,1,1,1,0,1,1,1,0,1,1,1,0
1966,0,0,0,0,0,0,0,1,1,1,1,0,0
1968,0,0,0,0,0,0,0,0,0,0,0,0,0
1970,1,1,1,1,1,1,1,1,1,1,1,1,1
1974,1,1,1,1,1,1,1,1,1,1,1,1,1
1976,1,1,1,1,0,1,1,1,1,1,1,0,0
1977,1,1,1,1,1,1,1,1,1,1,1,1,1
1978,1,0,0,1,1,0,0,0,0,1,0,0,0
1979,1,1,1,1,1,1,1,1,1,1,1,1,1
1981,0,0,0,0,0,0,0,0,0,0,1,0,0
1982,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,1,1,1,1,1,1,1,1,1,1,1,1,1
1986,1,1,0,1,0,0,1,0,0,1,1,1,0
1987,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,0,0,0,0,0,0,0,0,0,0,1,0,0
1996,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,0,1,1,0,0,1,1,0,1,1,1,0,0
2005,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,1,1,1,1,1,1,1,1,1,1,1,0,1
2010,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,1,1,1,1,1,1,1,1,1,1,1,1,1
2012,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,1,1,1,1,1,1,1,1,1,1,1,1
2023,0,0,0,0,0,0,0,0,0,0,0,0,0
2026,0,0,0,0,0,0,0,0,0,0,0,0,0
2028,0,0,0,0,0,0,0,0,0,0,0,0,0
2031,0,0,0,0,0,0,0,0,0,0,0,0,0
2034,1,1,1,1,1,1,1,1,1,1,1,0,1
2035,1,1,1,1,1,1,1,1,1,1,1,1,1
2039,0,1,1,1,0,1,1,1,1,1,1,0,0
2040,1,0,0,0,0,0,0,0,0,0,0,0,0
2041,0,0,0,0,0,0,0,0,0,0,0,0,0
2042,0,0,0,0,0,0,0,0,0,0,0,0,0
2047,1,1,1,1,1,1,1,1,1,1,1,1,1
2056,0,0,0,0,0,0,0,0,0,0,0,0,0
2058,0,1,1,0,0,1,1,0,0,1,1,0,0
2065,0,0,0,0,0,0,0,0,0,0,0,0,0
2066,1,1,1,1,0,1,1,1,1,0,1,0,0
2069,1,1,1,1,0,1,1,1,1,1,1,1,0
2076,0,0,0,1,0,0,0,0,0,0,0,0,0
2077,0,0,0,0,0,0,0,0,0,0,0,0,0
2079,1,1,1,1,0,1,1,1,1,1,1,1,1
2080,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,1,0,0,1,0,0,0,0,0,0,0,1,0
2083,0,0,0,0,0,0,0,0,0,0,0,0,0
2085,0,0,0,0,0,0,0,0,0,0,0,0,0
2091,1,1,1,1,1,1,1,1,1,1,1,1,1
2093,1,0,0,1,0,0,1,0,1,0,1,1,1
2095,0,0,0,0,0,0,0,0,0,0,0,0,0
2101,0,0,0,0,0,0,0,0,0,0,0,0,0
2103,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,1,1,1,1,1,1,1,1,1,1,1,1,1
2107,1,1,1,1,0,1,1,1,1,1,1,0,1
2108,1,1,1,1,1,1,1,1,1,1,1,1,1
2110,1,1,0,1,0,1,1,0,1,0,1,1,1
2111,0,0,0,0,0,0,0,0,0,0,0,1,0
2112,0,0,0,0,0,0,0,0,0,0,0,0,1
2114,0,0,0,0,0,0,0,0,0,0,0,0,0
2117,1,1,1,1,1,1,1,1,1,1,1,1,1
2119,0,0,0,0,0,0,0,0,0,0,0,0,0
2120,0,0,0,0,0,0,0,0,0,0,0,0,0
2126,0,0,0,0,0,0,0,0,0,0,0,0,0
2127,1,1,1,1,0,1,1,1,1,1,1,0,0
2128,0,0,0,0,0,0,0,0,0,0,0,0,0
2130,0,0,0,0,0,0,0,0,0,0,0,0,0
2131,0,0,0,1,0,0,0,0,0,0,0,0,0
2135,0,0,0,0,0,0,0,0,0,0,0,0,0
2137,0,0,0,0,0,0,0,0,0,0,0,0,0
2138,0,0,0,0,0,0,0,0,0,0,0,0,0
2140,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,1,1,1,1,1,1,1,1,1,1,1,1,1
2145,0,0,0,0,0,0,0,0,0,0,0,0,0
2149,1,0,0,1,0,1,1,1,0,1,0,1,1
2150,0,0,0,0,0,0,0,0,0,0,0,0,0
2154,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,0,0,0,0,0,0,1,0
2161,0,0,0,0,0,0,0,0,0,0,0,0,0
2162,0,0,0,0,0,0,0,0,0,0,0,0,0
2164,1,0,0,0,0,0,0,0,0,1,0,0,0
2166,1,1,1,1,1,1,1,1,1,1,1,0,0
2170,1,0,0,1,0,0,0,0,0,1,0,0,1
2172,0,0,0,0,0,0,0,0,0,0,0,0,0
2175,1,1,1,1,1,1,1,1,1,1,1,1,1
2178,1,0,0,1,0,0,1,1,1,0,0,1,0
2179,0,0,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,0,0,1,0,0,0
2181,1,1,1,1,0,1,1,0,0,1,1,1,1
2184,0,0,0,0,0,0,0,0,0,0,0,0,0
2186,1,1,1,1,1,1,1,1,1,1,1,1,1
2187,1,1,1,1,0,0,0,0,1,0,0,0,0
2188,1,0,0,0,0,0,0,0,0,1,0,1,1
2190,0,0,0,1,0,0,0,0,0,0,0,0,0
2192,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,0,0,0,0,0,0,0,0,0,0,0
2197,0,0,0,0,0,0,0,0,0,0,0,0,0
2204,0,0,0,0,0,0,0,0,0,0,0,0,0
2210,1,0,0,1,0,0,0,0,0,0,0,1,1
2211,0,0,0,0,0,0,0,0,0,0,0,0,0
2214,0,0,0,0,0,0,0,0,0,0,0,0,0
2218,1,1,1,1,0,1,1,1,1,1,1,1,1
2222,1,1,1,1,1,1,1,1,1,1,1,1,1
2223,0,0,0,0,0,0,0,0,0,0,0,0,0
2227,0,0,0,0,0,0,0,0,0,0,0,0,0
2228,0,0,0,0,0,0,0,0,0,0,0,0,0
2229,0,0,0,0,0,0,0,0,0,0,0,0,0
2230,0,0,0,0,0,0,0,0,0,0,0,0,0
2234,0,0,0,0,0,0,0,0,0,0,0,0,0
2236,1,1,1,1,0,1,1,0,1,1,1,1,1
2237,0,0,0,0,0,0,0,0,1,0,0,1,1
2240,0,0,0,0,0,0,0,0,0,0,0,0,0
2245,0,0,0,0,0,0,0,0,0,0,0,0,0
2246,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,0,0,0,0,0,0,0,0,0,0,0,0,0
2250,0,0,0,0,0,0,0,0,0,0,0,0,0
2252,0,0,0,0,0,0,0,0,0,0,0,0,0
2253,1,1,1,1,0,1,1,1,0,0,1,1,0
2255,1,1,1,1,1,1,1,1,1,1,1,1,1
2258,0,0,0,0,0,0,0,0,0,0,0,0,0
2261,1,0,0,1,0,0,0,0,0,1,0,1,1
2265,0,0,0,0,0,0,0,0,0,0,0,0,0
2267,0,0,0,0,0,0,0,0,0,0,0,0,0
2268,1,1,1,1,1,1,1,1,1,1,1,1,1
2273,0,0,0,0,0,0,0,0,0,0,0,0,0
2274,0,0,0,0,0,0,0,0,0,0,0,0,0
2275,0,0,0,0,0,0,0,0,0,0,0,0,0
2278,1,1,1,1,0,1,1,1,1,1,0,0,1
2283,0,0,0,0,0,0,0,0,0,0,0,0,0
2290,1,1,1,1,0,1,1,1,1,1,1,1,1
2291,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,1,1,1,1,0,1,1,1,1,1,1,1,1
2294,0,0,0,0,0,0,0,0,0,0,0,0,0
2297,0,0,0,0,0,0,0,0,0,0,0,0,0
2298,1,1,1,1,0,1,1,1,1,1,0,0,1
2299,0,0,0,0,0,0,0,0,0,0,0,0,0
2300,0,0,0,0,0,0,0,0,0,0,0,0,0
2306,0,0,0,0,0,0,0,0,0,0,0,0,0
2307,0,0,0,0,0,0,0,0,0,0,0,0,0
2309,1,1,1,1,1,1,1,1,1,1,1,1,1
2310,0,0,0,0,0,0,0,0,0,0,0,0,0
2311,0,0,0,0,0,0,0,1,1,0,0,1,0
2313,0,0,0,0,0,0,0,0,0,0,0,0,0
2315,0,0,0,0,0,0,0,0,0,0,0,0,0
2316,1,1,1,1,1,1,1,1,1,1,1,0,0
2320,1,1,0,1,0,0,1,0,1,1,1,1,1
2321,0,0,0,0,0,0,0,0,0,0,0,0,0
2322,1,1,1,1,1,1,1,1,1,1,1,1,1
2325,1,1,1,1,1,1,1,1,1,1,1,1,1
2333,0,0,0,0,0,0,0,0,0,0,0,0,0
2336,0,0,0,0,0,0,0,0,0,0,0,0,0
2337,1,1,1,1,0,1,1,1,0,1,1,0,1
2339,0,0,0,0,0,0,0,0,0,0,0,0,0
2340,0,0,0,0,0,0,0,0,0,0,0,0,0
2343,1,1,1,1,0,1,1,1,1,1,1,1,1
2346,1,1,1,1,1,1,1,1,1,1,1,1,1
2350,0,0,0,0,0,0,0,0,0,0,0,0,0
2352,0,0,0,0,0,0,0,0,0,0,0,0,0
2354,0,0,0,0,0,0,0,0,0,0,0,0,0
2356,1,0,0,1,1,1,1,0,1,1,0,1,1
2358,0,0,0,0,0,0,0,0,0,0,0,0,0
2359,0,0,0,0,0,0,0,0,0,0,0,0,0
2360,0,0,0,0,0,0,0,0,0,0,0,0,0
2366,0,0,0,0,0,0,0,0,0,0,0,0,0
2369,1,1,1,1,0,1,1,1,1,1,1,0,1
2370,0,0,0,0,0,0,0,0,0,0,0,0,0
2372,1,1,1,1,0,1,1,1,1,1,1,0,0
2377,1,0,0,1,0,1,1,1,1,1,0,0,0
2384,0,0,0,0,0,0,0,0,0,0,0,0,0
2385,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,0,0,0,0,0,0,0,0,0,0,0,0,0
2387,0,0,0,0,0,0,0,0,0,0,0,0,0
2390,1,1,0,1,0,1,1,1,1,1,0,0,0
2391,0,0,0,0,0,0,0,0,0,0,0,0,0
2393,0,0,0,0,0,0,0,0,0,0,0,0,0
2395,0,0,0,0,0,0,0,0,0,0,0,0,0
2398,0,0,0,0,0,0,0,0,0,0,0,0,0
2399,0,0,0,0,0,0,0,0,0,0,0,0,0
2407,1,1,1,1,1,1,1,1,1,1,1,1,1
2408,0,0,0,0,0,0,0,0,0,0,0,0,0
2414,0,0,0,0,0,0,0,0,0,0,0,0,0
2418,0,0,0,0,0,0,0,0,0,0,0,0,0
2424,0,0,0,0,0,0,0,0,0,0,0,0,0
2426,0,0,0,0,0,0,0,0,0,0,0,0,0
